name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
REDACTED PERSONAL INFORMATION,970.04, 01/03/2017,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,"1,887.20", 01/03/2017,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,750.88, 01/03/2017,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,"1,180.28", 01/03/2017,Childrens Services,Residence Orders - Section 8 Payments
REDACTED PERSONAL INFORMATION,504.00, 01/03/2017,Childrens Services,Residence Orders - Section 8 Payments
ISP CENTRAL OFFICE,"5,036.36", 01/03/2017,Childrens Services,Agency Placements
ISP CENTRAL OFFICE,"5,036.36", 01/03/2017,Childrens Services,Agency Placements
ISP CENTRAL OFFICE,"5,192.04", 01/03/2017,Childrens Services,Agency Placements
ISP CENTRAL OFFICE,"5,192.04", 01/03/2017,Childrens Services,Agency Placements
ISP CENTRAL OFFICE,"2,492.56", 01/03/2017,Childrens Services,Agency Placements
ISP CENTRAL OFFICE,"4,532.36", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,266.20", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"5,046.44", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"4,896.08", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,266.20", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,104.36", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,266.20", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,388.56", 01/03/2017,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,"5,152.00", 01/03/2017,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,"3,435.88", 01/03/2017,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,"3,500.00", 01/03/2017,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,"3,500.00", 01/03/2017,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,"3,435.88", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"9,980.00", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"1,980.00", 01/03/2017,Childrens Services,Agency Placements
BLUE OCEAN SERVICES LTD,638.92, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,602.16, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,"1,097.40", 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,"1,378.00", 01/03/2017,Health and Adult Services,ISF Personal Care
BLUE OCEAN SERVICES LTD,"1,084.32", 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,"3,391.28", 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
ACTION ON HEARING LOSS,"5,893.92", 01/03/2017,Health and Adult Services,Services Private Contractor
BLUE OCEAN SERVICES LTD,"1,774.02", 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
ACTION ON HEARING LOSS,"5,893.92", 01/03/2017,Health and Adult Services,Services Private Contractor
ACTION ON HEARING LOSS,"5,893.92", 01/03/2017,Health and Adult Services,Services Private Contractor
BLUE OCEAN SERVICES LTD,871.20, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,738.12, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,799.68, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,859.26, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,538.32, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,525.48, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,776.40, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"5,280.00", 01/03/2017,Childrens Services,Services Vol Associations
BLUE OCEAN SERVICES LTD,"1,481.46", 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,689.00, 01/03/2017,Health and Adult Services,ISF Personal Care
BLUE OCEAN SERVICES LTD,609.84, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,"1,599.36", 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,982.80, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,"1,964.84", 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"3,009.00", 01/03/2017,Childrens Services,Secure Accommodation
BLUE OCEAN SERVICES LTD,562.38, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,"1,092.24", 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,696.96, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,905.52, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,522.72, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
BLUE OCEAN SERVICES LTD,665.16, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,"9,584.40", 01/03/2017,Health and Adult Services,Supported Living
THE NATIONAL FOSTERING AGENCY LTD,891.44, 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"1,697.15", 01/03/2017,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,"4,144.04", 01/03/2017,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,"4,144.04", 01/03/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,100.16", 01/03/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,100.16", 01/03/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,837.96", 01/03/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,500.28", 01/03/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,500.28", 01/03/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,100.16", 01/03/2017,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,"3,100.16", 01/03/2017,Childrens Services,Agency Placements
SYNERGY FOSTERING LIMITED,"3,108.00", 01/03/2017,Childrens Services,Agency Placements
SYNERGY FOSTERING LIMITED,"3,120.04", 01/03/2017,Childrens Services,Looked After Children
SYNERGY FOSTERING LIMITED,"3,116.12", 01/03/2017,Childrens Services,Agency Placements
LONDON CARE LTD,575.36, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,575.36, 01/03/2017,Health and Adult Services,Private Home Help Domest Misc
ETHELBERT SPECIALIST HOMES LTD,"9,016.00", 01/03/2017,Childrens Services,Agency Placements
ETHELBERT SPECIALIST HOMES LTD,"11,204.72", 01/03/2017,Childrens Services,Agency Placements
LONDON CARE LTD,"2,788.02", 01/03/2017,Health and Adult Services,ISF Personal Care
ETHELBERT SPECIALIST HOMES LTD,"3,688.00", 01/03/2017,Childrens Services,Agency Placements
LONDON CARE LTD,"2,891.28", 01/03/2017,Health and Adult Services,ISF Personal Care
ETHELBERT SPECIALIST HOMES LTD,"4,891.60", 01/03/2017,Childrens Services,Agency Placements
LONDON CARE LTD,"2,271.92", 01/03/2017,Health and Adult Services,ISF Personal Care
ETHELBERT SPECIALIST HOMES LTD,"4,088.00", 01/03/2017,Childrens Services,Agency Placements
ETHELBERT SPECIALIST HOMES LTD,"3,691.28", 01/03/2017,Childrens Services,Agency Placements
ETHELBERT SPECIALIST HOMES LTD,"5,000.00", 01/03/2017,Childrens Services,Agency Placements
ETHELBERT SPECIALIST HOMES LTD,"3,691.28", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"3,257.17", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"15,500.06", 01/03/2017,Childrens Services,Agency Placements
LONDON CARE LTD,"2,271.92", 01/03/2017,Health and Adult Services,ISF Personal Care
THE OLIVE SERVICES LTD,"3,880.00", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,800.00", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,680.00", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,460.00", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,600.00", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,500.00", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,760.00", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,460.00", 01/03/2017,Health and Adult Services,Services Private Contractor
PRECIOUS HOMES LIMITED,"5,656.00", 01/03/2017,Health and Adult Services,Supported Living
PRECIOUS HOMES LIMITED,"5,288.84", 01/03/2017,Health and Adult Services,Supported Living
THE OLIVE SERVICES LTD,"4,080.00", 01/03/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"5,943.36", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,560.00", 01/03/2017,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,"3,537.68", 01/03/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"16,000.04", 01/03/2017,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,"17,200.12", 01/03/2017,Childrens Services,Agency Placements
OUTLOOK CARE,630.24, 01/03/2017,Health and Adult Services,Client Support
OUTLOOK CARE,"5,154.48", 01/03/2017,Health and Adult Services,Supported Living
OUTLOOK CARE,"4,857.16", 01/03/2017,Health and Adult Services,Supported Living
OUTLOOK CARE,"4,789.68", 01/03/2017,Health and Adult Services,Supported Living
OUTLOOK CARE,"4,476.96", 01/03/2017,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,"5,146.04", 01/03/2017,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,520.00, 01/03/2017,Health and Adult Services,Supported Living
OUTLOOK CARE,"4,946.00", 01/03/2017,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,"5,666.04", 01/03/2017,Health and Adult Services,Supported Living
OUTLOOK CARE,"4,946.00", 01/03/2017,Health and Adult Services,Supported Living
QUO VADIS TRUST,"3,268.72", 01/03/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,307.08", 01/03/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,269.40", 01/03/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,393.40", 01/03/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,319.44", 01/03/2017,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,"3,099.80", 01/03/2017,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,"6,314.00", 01/03/2017,Childrens Services,Secure Accommodation
REDACTED PERSONAL INFORMATION,"2,093.04", 01/03/2017,Childrens Services,Agency Placements
CHOICE SUPPORT LTD,"2,275.40", 01/03/2017,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,708.00, 01/03/2017,Childrens Services,Secure Accommodation
REDACTED PERSONAL INFORMATION,"1,720.20", 01/03/2017,Childrens Services,Higher Education
REDACTED PERSONAL INFORMATION,538.62, 01/03/2017,Childrens Services,Adoption Allowances
ROYAL MAIL GROUP LTD,"1,355.68", 01/03/2017,Chief Executives,Printing External Contract
ROYAL MAIL GROUP LTD,"1,148.17", 01/03/2017,Chief Executives,Postage - Royal Mail
ROYAL MAIL GROUP LTD,4.11, 01/03/2017,Chief Executives,Postage - Royal Mail
ROYAL MAIL GROUP LTD,6.09, 01/03/2017,Chief Executives,Postage - Royal Mail
REDACTED PERSONAL INFORMATION,524.38, 01/03/2017,Housing Services HRA,Disturbance Payments
FOUR GRAPHICS LTD,576.00, 01/03/2017,Health and Adult Services,Printing External Contract
REDACTED PERSONAL INFORMATION,446.93, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,603.33, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,395.93, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,534.48, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,633.22, 01/03/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,236.61, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,351.54, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,269.23, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,391.44, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,145.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,3.78, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,5.80, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,633.22, 01/03/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,284.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,540.12, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,50.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,683.20, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,284.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,185.76, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,20.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,40.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,52.58, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,70.98, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,420.64, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,567.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,284.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,540.12, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,41.42, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,70.22, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,41.42, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,70.22, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,596.82, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,216.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-200.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,40.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,596.82, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,284.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,142.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-120.48, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,633.22, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,633.22, 01/03/2017,Childrens Services,Asylum Immigration
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,163.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,440.16, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,289.94, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,391.44, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,284.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,383.32, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,633.22, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,284.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,326.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,490.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,289.94, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,441.56, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,289.94, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,441.56, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,583.24, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,496.86, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,284.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,433.44, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,432.04, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,683.20, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,161.10, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,52.58, 01/03/2017,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,85.26, 01/03/2017,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,963.20, 01/03/2017,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,88.33, 01/03/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,368.06, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,546.84, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,29.12, 01/03/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,78.87, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,117.18, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,69.87, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,105.00, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,62.13, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,94.62, 01/03/2017,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,23.20, 01/03/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,12.60, 01/03/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,37.58, 01/03/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,63.30, 01/03/2017,Childrens Services,Foster Carer Task Work
REDACTED PERSONAL INFORMATION,45.00, 01/03/2017,Childrens Services,Foster Carer Task Work
