name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
PATRICK BURKE,2160, 01/10/2014,Housing Services,Deposits
PATRICK BURKE,1142, 24/12/2014,Housing Services,Deposits
PAUL FRASER ASSOCIATES LIMITED,2400, 24/12/2014,Adult and Older People,Services by External Providers
PAULINE HAUGHTON,982.5, 16/10/2014,Chief Executives,Professional Fees
PAYE STONEWORK & RESTORATION LTD,2220, 29/12/2014,Planned Maintenance,Other Costs
PCC CIC PRIMARY CARE COMMISSIONING,25800, 03/10/2014,Adult and Older People,Other Services
PCC CIC PRIMARY CARE COMMISSIONING,12900, 29/12/2014,Adult and Older People,Other Services
PD & MA WOOTTON,1890, 01/10/2014,Housing Services,Deposits
PD & MA WOOTTON,1890, 24/12/2014,Housing Services,Deposits
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 29/10/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 29/10/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4871.42, 29/10/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 29/10/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 29/10/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,3321.42, 29/10/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,2565, 11/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 11/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 11/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,3214.28, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4050, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4714.28, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4050, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4050, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4050, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4050, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4071.42, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4071.42, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 28/11/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4050, 16/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,3321.42, 16/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4207.14, 16/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4071.45, 16/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4207.14, 16/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,3321.42, 23/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4871.42, 23/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4207.14, 23/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4207.14, 23/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 23/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 23/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 23/12/2014,Adult and Older People,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185, 23/12/2014,Adult and Older People,Services Private Contractor
PELL FRISCHMANN,6604.8, 18/11/2014,Regeneration Enterprise and Sk,Ext Inc Other Recover Charges
PELLINGS LLP,574.2, 13/10/2014,Other General Fund,Ext Safety Supervision Fees
PELLINGS LLP,3125.35, 17/10/2014,Capital Housing Revenue Acc,Ext Consultants Fees
PELLINGS LLP,11530.58, 27/10/2014,Modernisation,Ext Architects Fees
PELLINGS LLP,1860, 31/10/2014,Planned Maintenance,Fence
PELLINGS LLP,576, 18/11/2014,Planned Maintenance,Ext Safety Supervision Fees
PELLINGS LLP,8480.38, 12/12/2014,Modernisation,Ext Architects Fees
PELLINGS LLP,8480.38, 12/12/2014,Modernisation,Ext Architects Fees
PELLINGS LLP,8480.38, 12/12/2014,Modernisation,Ext Architects Fees
PELLINGS LLP,1650, 16/12/2014,Modernisation,Ext Safety Supervision Fees
PENDO ISANZU RE: BENEDICT ISANZU,1767, 11/11/2014,Housing Services,Deposits
PENDO ISANZU RE: BENEDICT ISANZU,2000, 19/11/2014,Housing Services,Landlord Incentive Payments
PENDO ISANZU RE: BENEDICT ISANZU,2520, 24/12/2014,Housing Services,Deposits
PENNA PLC,1629.36, 27/10/2014,Chief Executives,Services Private Contractor
PENNA PLC,627.48, 29/10/2014,Chief Executives,Services Private Contractor
PENNA PLC,7618.8, 31/10/2014,Chief Executives,Services Private Contractor
PENNA PLC,2136, 03/11/2014,Chief Executives,Services Private Contractor
PENNA PLC,930, 20/11/2014,Chief Executives,Services Private Contractor
PENNA PLC,1776, 21/11/2014,Chief Executives,Services Private Contractor
PENNA PLC,1128, 01/12/2014,Chief Executives,Services Private Contractor
PENNA PLC,6636.24, 01/12/2014,Chief Executives,Services Private Contractor
PENNA PLC,1830, 01/12/2014,Chief Executives,Services Private Contractor
PENNA PLC,1008, 04/12/2014,Chief Executives,Services Private Contractor
PENNA PLC,594, 10/12/2014,Chief Executives,Services Private Contractor
PENNA PLC,1424.4, 22/12/2014,Chief Executives,Services Private Contractor
PENNA PLC,1128, 24/12/2014,Chief Executives,Services Private Contractor
PENNA PLC,1174.8, 29/12/2014,Chief Executives,Services Private Contractor
PENNINGTON CHOICES LTD,2502, 16/10/2014,Comm Safety and Environment,Asbestos Analysis
PENNINGTON CHOICES LTD,3222, 17/10/2014,Comm Safety and Environment,Asbestos Analysis
PENNINGTON CHOICES LTD,2733, 17/10/2014,Comm Safety and Environment,Asbestos Analysis
PENNINGTON CHOICES LTD,4131, 18/11/2014,Comm Safety and Environment,Asbestos Analysis
PENNINGTON CHOICES LTD,4437, 28/11/2014,Comm Safety and Environment,Asbestos Analysis
PENNINGTON CHOICES LTD,4122, 23/12/2014,Comm Safety and Environment,Asbestos Analysis
PENNINGTON CHOICES LTD,3996, 24/12/2014,Comm Safety and Environment,Asbestos Analysis
PERTINAX CONSULTING LIMITED,5460, 29/10/2014,Chief Executives,Consultants
PETER A SAUNDERS,4516.28, 01/12/2014,Housing Services,Landlord Incentive Payments
PETER A SAUNDERS,4516.28, 01/12/2014,Housing Services,Rent in Advance
PETER A SAUNDERS,4516.28, 01/12/2014,Housing Services,Deposits
PETER A SAUNDERS,3450, 01/12/2014,Housing Services,Landlord Incentive Payments
PETER A SAUNDERS,3450, 01/12/2014,Housing Services,Rent in Advance
PETER A SAUNDERS,3450, 01/12/2014,Housing Services,Deposits
PETER A SAUNDERS,3950, 01/12/2014,Housing Services,Landlord Incentive Payments
PETER A SAUNDERS,3950, 01/12/2014,Housing Services,Rent in Advance
PETER A SAUNDERS,3950, 01/12/2014,Housing Services,Deposits
PETER BRETT ASSOCIATES LLP,1500.6, 07/10/2014,Modernisation,Access
PETER BRETT ASSOCIATES LLP,2659.2, 08/12/2014,Modernisation,Access
PETER BRETT ASSOCIATES LLP,3280.2, 23/12/2014,Modernisation,Access
PETER BRETT ASSOCIATES LLP,3280.2, 23/12/2014,Modernisation,Ext Site Surveys
PETER GREEN VETERINARY SURGEON,514.2, 03/12/2014,Comm Safety and Environment,Materials
PETER JOHN MORLAND T/A MERRYFIELD DECORATORS,1800, 27/11/2014,Childrens Services,Fixtures And Fittings
PETER MITCHELL ASSOCIATES,800, 01/12/2014,Comm Safety and Environment,Services Private Contractor
PETS AT HOME LTD,504, 13/10/2014,Comm Safety and Environment,Materials
PHARMABBG LLP,3540, 27/10/2014,Adult and Older People,Clinical Commissioning Group
PHARMABBG LLP,3540, 03/11/2014,Adult and Older People,Clinical Commissioning Group
PHARMABBG LLP,3540, 07/11/2014,Adult and Older People,Clinical Commissioning Group
PHARMABBG LLP,6250, 10/11/2014,Adult and Older People,Clinical Commissioning Group
PHB CONSTRUCTION LTD,8515.2, 10/12/2014,Chief Executives,Professional Advice
PHB CONSTRUCTION LTD,20756.94, 30/12/2014,Planned Maintenance,Roofs
PHB CONSTRUCTION LTD,20756.94, 30/12/2014,Planned Maintenance,Roofs
PHILIPPA JENKINS,2640, 23/12/2014,Chief Executives,Professional Fees
PHOENIX FIRE SERVICES LTD,15907.3, 17/10/2014,Housing Services HRA,Fire Equipment
PHOENIX FIRE SERVICES LTD,6520.12, 04/11/2014,Housing Services HRA,Fire Equipment
PHOENIX FIRE SERVICES LTD,5187.8, 28/11/2014,Housing Services HRA,Fire Equipment
PHOENIX HOUSE,2297.14, 07/10/2014,Adult and Older People,Spot Purchase Rehab
PHOENIX SOFTWARE LTD,3297.36, 30/12/2014,Housing Services HRA,Small Systems Budget
PHOENIX SOFTWARE LTD,3297.36, 30/12/2014,Adult and Older People,Services by External Providers
PHOENIX SOFTWARE LTD,3297.36, 30/12/2014,Housing Services HRA,Miscellaneous
PHOENIX SOFTWARE LTD,3297.36, 30/12/2014,Housing Services,Software Licences
PHOENIX SOFTWARE LTD,3297.36, 30/12/2014,Housing Services HRA,Equipment
PHOENIX SOFTWARE LTD,3297.36, 30/12/2014,Chief Executives,Equipment
PHONAK UK LIMITED,558, 06/10/2014,Childrens Services,Equipment
PHONAK UK LIMITED,2217.6, 23/10/2014,Childrens Services,Equipment
PHONAK UK LIMITED,4860, 19/11/2014,Childrens Services,Equipment
PHOTOCAST PRODUCTS LIMITED,8088.3, 21/10/2014,Comm Safety and Environment,Materials
PINEAPPLE CONTRACTS,1482, 11/11/2014,Adult and Older People,The Forum Project
PIONEER PRODUCTS LTD T A JANITORIAL  EXPRESS,619.32, 17/10/2014,Comm Safety and Environment,Chemicals
PIONEER PRODUCTS LTD T A JANITORIAL  EXPRESS,1555.2, 23/10/2014,Comm Safety and Environment,Equipment
PIPER ASSESSMENT LTD,586.5, 15/12/2014,Housing Services HRA,Corp Training Train Dev Fund
PITANGA SERVICES LTD,2000, 10/12/2014,Childrens Services,Independent Social Workers
PITNEY BOWES FINANCE PLC,2852.64, 31/10/2014,Chief Executives,Postal Machine Rental & Maintenance
PITNEY BOWES LTD,556.56, 24/12/2014,Regeneration Enterprise and Sk,Postage - Royal Mail
PITNEY BOWES LTD,695.76, 29/12/2014,Chief Executives,Postal inserter envelopes
PLAN PERSONNEL,529.28, 06/10/2014,Adult and Older People,ISF Personal Care
PLAN PERSONNEL,601.08, 06/10/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,751.88, 31/10/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,584.92, 31/10/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,818.69, 17/11/2014,Adult and Older People,ISF Personal Care
PLAN PERSONNEL,726.36, 17/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,628.75, 17/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,594.32, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,599.77, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,613.61, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,615.14, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,625.61, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,623.6, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,640.9, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,569.54, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,630.22, 25/11/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,860.37, 18/12/2014,Adult and Older People,ISF Personal Care
PLAN PERSONNEL,730.91, 18/12/2014,Adult and Older People,Private Home Help Domest Misc
PLAN PERSONNEL,601.2, 18/12/2014,Adult and Older People,Private Home Help Domest Misc
PLAY ON SPORTS LIMITED,850, 28/10/2014,Chief Executives,Other Services
PLAYLE & PARTNERS LLP,19694.54, 27/10/2014,Modernisation,Ext Valuers Fees
PLAYQUIP UK LTD T/A PLAYQUIP LEISURE,966, 24/12/2014,Comm Safety and Environment,Equipment
PLAYQUIP UK LTD T/A PLAYQUIP LEISURE,831.6, 24/12/2014,Comm Safety and Environment,Equipment
PLAYSAFETY LIMITED,1561, 30/10/2014,Comm Safety and Environment,Training Expenses
PLAYSAFETY LIMITED,1561, 30/10/2014,Comm Safety and Environment,Training Expenses
PLUMSTEAD CHORAL SOCIETY,2400, 10/10/2014,Chief Executives,Grants To Voluntary Organ
PLUMSTEAD CLINIC LTD,1387, 11/11/2014,Adult and Older People,Professional Fees
PLUMSTEAD CLINIC LTD,1387, 29/12/2014,Adult and Older People,Professional Fees
PLUMSTEAD COMMUNITY LAW CENTRE,12250, 10/10/2014,Chief Executives,Grants To Voluntary Organ
POHWER,2850, 24/12/2014,Adult and Older People,Services by External Providers
POHWER,2375, 29/12/2014,Adult and Older People,Services by External Providers
POLLOCK LIFTS,10632, 07/10/2014,Capital Housing Revenue Acc,General Payments
POLLOCK LIFTS,12708, 07/11/2014,Capital Housing Revenue Acc,General Payments
POLLOCK LIFTS,10278, 13/11/2014,Capital Housing Revenue Acc,General Payments
PORT OF LONDON AUTHORITY,14394.6, 01/10/2014,Chief Executives,Equipment
PORT OF LONDON AUTHORITY,42726, 01/10/2014,Chief Executives,Equipment
PORT OF LONDON AUTHORITY,12426.6, 01/10/2014,Chief Executives,Equipment
PORT OF LONDON AUTHORITY,32940, 20/11/2014,Chief Executives,Equipment
PORT OF LONDON AUTHORITY,9945, 20/11/2014,Chief Executives,Equipment
PORT OF LONDON AUTHORITY,1151.15, 05/12/2014,Regeneration Enterprise and Sk,Non It Licences
PORT OF LONDON AUTHORITY,4807.9, 05/12/2014,Chief Executives,Rents Other
PORT OF LONDON AUTHORITY,5508, 22/12/2014,Chief Executives,Equipment
PORT OF LONDON AUTHORITY,818.63, 24/12/2014,Chief Executives,MIsc
PORT OF LONDON AUTHORITY,2052.51, 24/12/2014,Chief Executives,MIsc
PORT OF LONDON AUTHORITY,818.63, 24/12/2014,Chief Executives,MIsc
PORT OF LONDON AUTHORITY,1014.47, 24/12/2014,Chief Executives,MIsc
POSITIVE LEARNING LTD,540, 18/12/2014,Childrens Services,Other Services
POST OFFICE LTD,591.55, 22/10/2014,Chief Executives,Services Private Contractor
POST OFFICE LTD,591.55, 31/10/2014,Chief Executives,Services Private Contractor
POST OFFICE LTD,734.64, 23/12/2014,Chief Executives,Services Private Contractor
POSTAGE BY PHONE,24000, 14/10/2014,Chief Executives,Postage - Royal Mail
POSTAGE BY PHONE,20000, 30/12/2014,Chief Executives,Postage - Royal Mail
POSTURITE (UK) LTD,733.94, 20/11/2014,Chief Executives,Equipment
POSTURITE (UK) LTD,733.94, 20/11/2014,Chief Executives,Equipment
POSTURITE (UK) LTD,891.44, 21/11/2014,Housing Services HRA,Equipment
POSTURITE (UK) LTD,891.44, 21/11/2014,Housing Services HRA,Equipment
POSTURITE (UK) LTD,891.44, 21/11/2014,Housing Services HRA,Equipment
POTS OF FUN MOBILE CRECHE LTD,1460.1, 02/10/2014,Childrens Services,Creche Supplier Fees
POTS OF FUN MOBILE CRECHE LTD,613.8, 23/10/2014,Childrens Services,Creche Supplier Fees
POTS OF FUN MOBILE CRECHE LTD,502.2, 21/11/2014,Childrens Services,Creche Supplier Fees
POWELL & COMPANY,10800, 27/10/2014,Chief Executives,Professional Fees
POWERPOINT FIRE SYSTEMS LTD,1647.42, 10/11/2014,Transportation,Landscape
PRABATH VIDANAGAMAGE,1006, 15/12/2014,Housing Services,Deposits
PRABATH VIDANAGAMAGE,2000, 19/12/2014,Housing Services,Landlord Incentive Payments
PRABATH VIDANAGAMAGE,2550, 24/12/2014,Housing Services,Deposits
PRACTICUS LIMITED,3480, 06/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 14/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 15/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 15/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,2250, 16/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,4680, 16/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,2250, 16/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,2250, 16/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,2250, 16/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,1560, 17/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 17/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,1560, 22/10/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 06/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,1560, 06/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 06/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 06/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 06/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,1392, 06/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,1044, 06/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 06/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3600, 12/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 12/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,14820, 25/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3120, 21/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,4290, 21/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3900, 21/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3510, 21/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,780, 21/11/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 05/12/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,1560, 18/12/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,5070, 29/12/2014,Childrens Services,Agency Staff
PRACTICUS LIMITED,3480, 18/12/2014,Childrens Services,Agency Staff
PRECIOUS HOMES LIMITED,4524.8, 21/10/2014,Adult and Older People,PS Residential Respite Care
PRECIOUS HOMES LIMITED,6374, 21/10/2014,Adult and Older People,Services Private Contractor
PRECIOUS HOMES LIMITED,6060, 29/10/2014,Adult and Older People,Supported Living
PRECIOUS HOMES LIMITED,8007.86, 29/10/2014,Adult and Older People,Services Private Contractor
PRECIOUS HOMES LIMITED,4524.8, 29/10/2014,Adult and Older People,PS Residential Respite Care
PRECIOUS HOMES LIMITED,6374, 29/10/2014,Adult and Older People,Services Private Contractor
PRECIOUS HOMES LIMITED,8274.79, 29/10/2014,Adult and Older People,Services Private Contractor
PRECIOUS HOMES LIMITED,6262, 29/10/2014,Adult and Older People,Supported Living
PRECIOUS HOMES LIMITED,4524.8, 17/11/2014,Adult and Older People,PS Residential Respite Care
PRECIOUS HOMES LIMITED,6374, 17/11/2014,Adult and Older People,Services Private Contractor
PRECIOUS HOMES LIMITED,8007.86, 27/11/2014,Adult and Older People,Services Private Contractor
PRECIOUS HOMES LIMITED,5656, 27/11/2014,Adult and Older People,Supported Living
PRECIOUS HOMES LIMITED,6374, 16/12/2014,Adult and Older People,Services Private Contractor
PRECIOUS HOMES LIMITED,4524.8, 16/12/2014,Adult and Older People,PS Residential Respite Care
PRECIOUS HOMES LIMITED,5656, 23/12/2014,Adult and Older People,Supported Living
PRECIOUS HOMES LIMITED,8274.79, 23/12/2014,Adult and Older People,Services Private Contractor
PRECISION PRINT MANAGEMENT LTD,3171, 24/10/2014,Adult and Older People,Services by External Providers
PREFERRED ACCESS RAMP SYSTEMS LTD,2691, 11/12/2014,NS General Fund,General Payments
PREFERRED ACCESS RAMP SYSTEMS LTD,2691, 11/12/2014,Housing Services,Stationery
PREFERRED ACCESS RAMP SYSTEMS LTD,2691, 11/12/2014,Housing Services,Ext Inc Other Recover Charges
PRESTIGE NURSING,789.8, 21/10/2014,Adult and Older People,Private Home Help Domest Misc
PRESTIGE NURSING,789.8, 30/10/2014,Adult and Older People,Private Home Help Domest Misc
PRESTIGE NURSING,662.86, 19/11/2014,Adult and Older People,Private Home Help Domest Misc
PRESTIGE NURSING,789.8, 19/11/2014,Adult and Older People,Private Home Help Domest Misc
PRESTIGE NURSING,789.8, 18/12/2014,Adult and Older People,Private Home Help Domest Misc
PRICEWATERHOUSECOOPERS LLP,36998.4, 06/10/2014,Comm Safety and Environment,Professional Fees
PRICEWATERHOUSECOOPERS LLP,9504, 16/10/2014,Chief Executives,Consultants
PRISM MEDICAL UK LTD,1268.4, 08/12/2014,Capital Housing Revenue Acc,General Payments
PRISM MEDICAL UK T/A TEST VALLEY MOBILITY & LIFTEC,2175.36, 02/10/2014,Adult and Older People,Other Services
PRISM MEDICAL UK T/A TEST VALLEY MOBILITY & LIFTEC,2789.64, 02/10/2014,Adult and Older People,Other Services
PROCHECKUP,5700, 24/12/2014,Chief Executives,Small Systems Budget
PROVIDENCE HOUSE LIMITED,1125.4, 05/11/2014,Regeneration Enterprise and Sk,Services Private Contractor
PSi2000 LTD,6240, 05/12/2014,Housing Services HRA,MIsc
PSi2000 LTD,6240, 05/12/2014,Regeneration Enterprise and Sk,Computer Software
PSi2000 LTD,15946.8, 23/12/2014,Housing Services HRA,Asbestos Testing
PSi2000 LTD,15946.8, 23/12/2014,Regeneration Enterprise and Sk,Software Licences
PSYCHOLOGY DIRECT LTD,1401.28, 20/10/2014,Chief Executives,Professional Fees
PSYCHOLOGY4LAW LTD,1891.92, 18/12/2014,Chief Executives,Professional Fees
PUBLIC ANALYST SCIENTIFIC SERVICES LTD,600, 25/11/2014,Comm Safety and Environment,MIsc
PUMA POWER PROJECTS LIMITED,10022.4, 31/10/2014,Chief Executives,Plant Rm External Hired
PURCHASE POWER,631.28, 25/11/2014,Childrens Services,Postage - Royal Mail
PURCHASE POWER,631.28, 25/11/2014,Childrens Services,Postage - Royal Mail
PURCHASE POWER,631.28, 25/11/2014,Childrens Services,Postage - Royal Mail
PURELAKE NEW HOMES LTD,117847.24, 01/10/2014,Capital Housing Revenue Acc,Newbuild
PURELAKE NEW HOMES LTD,109022.39, 30/10/2014,Capital Housing Revenue Acc,Newbuild
PURELAKE NEW HOMES LTD,149171.34, 28/11/2014,Capital Housing Revenue Acc,Newbuild
PURELAKE NEW HOMES LTD,162072.17, 19/12/2014,Capital Housing Revenue Acc,Newbuild
PUSH TO TALK SYSTEMS LTD,546, 13/10/2014,Regeneration Enterprise and Sk,Telephones
PUSH TO TALK SYSTEMS LTD,2592, 16/10/2014,Comm Safety and Environment,Equipment
PUSH TO TALK SYSTEMS LTD,2160, 17/10/2014,Regeneration Enterprise and Sk,Equipment
PUSH TO TALK SYSTEMS LTD,546, 10/11/2014,Regeneration Enterprise and Sk,Telephones
PUSH TO TALK SYSTEMS LTD,546, 29/12/2014,Regeneration Enterprise and Sk,Telephones
Q ASSOCIATES LTD,557.61, 29/12/2014,Housing Services HRA,Small Systems Budget
QDOS EVENT HIRE LIMITED,600, 28/11/2014,Chief Executives,Other Services
QDOS EVENT HIRE LIMITED,12000, 28/11/2014,Chief Executives,Other Services
QEF INDEPENDENT LIVING SERVICES,5012, 14/10/2014,Adult and Older People,Services Private Contractor
QEF INDEPENDENT LIVING SERVICES,7122.52, 14/10/2014,Adult and Older People,Services Private Contractor
QEF INDEPENDENT LIVING SERVICES,7122.52, 17/11/2014,Adult and Older People,Services Private Contractor
QEF INDEPENDENT LIVING SERVICES,5012, 17/11/2014,Adult and Older People,Services Private Contractor
QEF INDEPENDENT LIVING SERVICES,7122.52, 16/12/2014,Adult and Older People,Services Private Contractor
QEF INDEPENDENT LIVING SERVICES,5012, 16/12/2014,Adult and Older People,Services Private Contractor
Q-MATIC UK LTD,1836.72, 04/12/2014,Chief Executives,MIsc
QUAD MEDICAL LIMITED,720, 29/12/2014,Chief Executives,Woolwich Winter Warmer
QUADRON SERVICES LTD,570, 29/10/2014,Comm Safety and Environment,Equipment
QUAGGY COMMUNITY CENTRE & NURSERY,3000, 31/12/2014,Childrens Services,Equipment
QUAGGY DEVELOPMENT TRUST GWCC,201307.5, 25/11/2014,Childrens Services,C&F Commissioning Contract
QUALITY MEDICAL SOLUTIONS LIMITED,8930.4, 05/11/2014,Adult and Older People,Services Private Contractor
QUAY OFFICE FURNISHERS LTD,897, 02/12/2014,Regeneration Enterprise and Sk,Furniture
QUAY OFFICE FURNISHERS LTD,897, 02/12/2014,Regeneration Enterprise and Sk,Furniture
QUAY OFFICE FURNISHERS LTD,1379.22, 30/12/2014,Regeneration Enterprise and Sk,Furniture
QUAY OFFICE FURNISHERS LTD,1379.22, 30/12/2014,Regeneration Enterprise and Sk,Furniture
QUAY OFFICE FURNISHERS LTD,1379.22, 30/12/2014,Regeneration Enterprise and Sk,Furniture
QUO VADIS TRUST,3573.25, 29/10/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3708.73, 29/10/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3572.48, 29/10/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3520.71, 29/10/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3387.87, 29/10/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3387.87, 29/10/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3457.24, 28/11/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3278.58, 28/11/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3278.58, 28/11/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3407.14, 28/11/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3457.98, 28/11/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3589.1, 28/11/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3573.25, 23/12/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3708.73, 23/12/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3572.48, 23/12/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3387.87, 23/12/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3627.93, 23/12/2014,Adult and Older People,Services Private Contractor
QUO VADIS TRUST,3520.71, 23/12/2014,Adult and Older People,Services Private Contractor
R D FABRICATIONS,900, 01/10/2014,Housing Services HRA,Environmental
R D FABRICATIONS,2880, 01/10/2014,Housing Services HRA,Environmental
R D FABRICATIONS,1380, 28/10/2014,Housing Services HRA,Environmental
