name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
NEXT STEP CARE MANAGEMENT LTD,531.43,25/08/2016,Childrens Services,S17 services for parent/carer of LAC
NEXT STEP CARE MANAGEMENT LTD,1140,25/08/2016,Childrens Services,S17 services for parent/carer of LAC
MY LIFE SEMI-INDEPENDENT PROJECT LTD,947.14,25/08/2016,Childrens Services,S17 goods/services re: protection plan
ICI DULUX DECORATOR CENTRES,9951.2,25/08/2016,Housing Services HRA,Vacant Decorations Allowance
ALLPAY NET LIMITED,6508.91,25/08/2016,Chief Executives,Central Expenses
PENNA PLC,999.6,25/08/2016,Chief Executives,Services Private Contractor
GREENWICH UNIVERSITY ENTERPRISES LIMITED,1064.58,25/08/2016,Health and Adult Services,Catering External Contract
GREENWICH UNIVERSITY ENTERPRISES LIMITED,555,25/08/2016,Health and Adult Services,Venue Hire
GREENWICH UNIVERSITY ENTERPRISES LIMITED,-476.4,25/08/2016,Health and Adult Services,Venue Hire
GREENWICH UNIVERSITY ENTERPRISES LIMITED,397,25/08/2016,Health and Adult Services,Venue Hire
HENNESSEY LTD,27935,25/08/2016,Capital Housing Revenue Acc,Refurbishment
WATSON MARTIN PARTNERSHIP,5985.6,25/08/2016,Chief Executives,Training Expenses
WATSON MARTIN PARTNERSHIP,5985.6,25/08/2016,Chief Executives,Training Expenses
PENNA PLC,670.2,25/08/2016,Chief Executives,Services Private Contractor
HENNESSEY LTD,6000,25/08/2016,Capital Housing Revenue Acc,Refurbishment
HENNESSEY LTD,16589.29,25/08/2016,Capital Housing Revenue Acc,Refurbishment
PENNA PLC,1509.6,25/08/2016,Chief Executives,Services Private Contractor
HENNESSEY LTD,23410.04,25/08/2016,Capital Housing Revenue Acc,Refurbishment
HENNESSEY LTD,24930.58,25/08/2016,Capital Housing Revenue Acc,Refurbishment
HENNESSEY LTD,26277.23,25/08/2016,Capital Housing Revenue Acc,Refurbishment
PENNA PLC,1582.8,25/08/2016,Chief Executives,Services Private Contractor
HENNESSEY LTD,5354.94,25/08/2016,Capital Housing Revenue Acc,Refurbishment
PENNA PLC,675.6,25/08/2016,Chief Executives,Services Private Contractor
HENNESSEY LTD,4254,25/08/2016,Capital Housing Revenue Acc,Refurbishment
HENNESSEY LTD,24000,25/08/2016,Capital Housing Revenue Acc,Refurbishment
HENNESSEY LTD,24154.97,25/08/2016,Capital Housing Revenue Acc,Refurbishment
COMPUTERSHARE VOUCHER SERVICES,36879.33,25/08/2016,Chief Executives,Expenditure Payments
COMPUTERSHARE VOUCHER SERVICES,1514,25/08/2016,Systems Control Accounts,Expenditure Payments
COMPUTERSHARE VOUCHER SERVICES,1311,25/08/2016,Systems Control Accounts,Expenditure Payments
COMPUTERSHARE VOUCHER SERVICES,1284.5,25/08/2016,Systems Control Accounts,Expenditure Payments
LEE VALLEY REGIONAL PARK AUTHORITY,17699.23,25/08/2016,Chief Executives,Lee Valley Park Levy
REDACTED PERSONAL INFORMATION,885,26/08/2016,Childrens Services,Other Agency Services
PAL CABINETS (UK) LIMITED,7308,26/08/2016,Childrens Services,Other Services
MELRAY LTD,68847.07,26/08/2016,Capital Housing Revenue Acc,Lighting
REDACTED PERSONAL INFORMATION,6695,26/08/2016,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,8074.89,26/08/2016,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,13055.25,26/08/2016,Childrens Services,Services Other Local Author
BSI,822,26/08/2016,Comm Safety and Environment,Professional Fees
GREENWICH BSF SPV LIMITED,763640.93,26/08/2016,Regeneration Enterprise and Sk,Services Private Contractor
REDACTED PERSONAL INFORMATION,12597,26/08/2016,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,48242.91,26/08/2016,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,21000,26/08/2016,Childrens Services,Services Other Local Author
DAVID OGILVIE ENG LTD (D OGILVIE A/F),4096.8,26/08/2016,Comm Safety and Environment,Materials
DAVID OGILVIE ENG LTD (D OGILVIE A/F),1185.6,26/08/2016,Comm Safety and Environment,Materials
DAVID OGILVIE ENG LTD (D OGILVIE A/F),172.8,26/08/2016,Comm Safety and Environment,Materials
DAVID OGILVIE ENG LTD (D OGILVIE A/F),474,26/08/2016,Comm Safety and Environment,Materials
REDACTED PERSONAL INFORMATION,21000,26/08/2016,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,21000,26/08/2016,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,15148.05,26/08/2016,Childrens Services,Services Other Local Author
DVIP,24250,26/08/2016,Comm Safety and Environment,Change Behaviour
BABCOCK CIVIL INFRASTRUCTURE LTD,15860.16,26/08/2016,Regeneration Enterprise and Sk,Professional Fees
THAMES WATER UTILITIES,27900.33,26/08/2016,Regeneration Enterprise and Sk,Water
CAPITA  BUSINESS SERVICES LTD,1596,26/08/2016,Chief Executives,Computer Software
DAISY COMMUNICATIONS LTD,785.64,26/08/2016,Chief Executives,Telephones
WATSON MARTIN PARTNERSHIP,5985.6,26/08/2016,Chief Executives,Training Expenses
ICI DULUX DECORATOR CENTRES,8100.61,26/08/2016,Housing Services HRA,Vacant Decorations Allowance
GREENWICH UNIVERSITY ENTERPRISES LIMITED,850.14,26/08/2016,Health and Adult Services,Catering External Contract
GREENWICH UNIVERSITY ENTERPRISES LIMITED,247.92,26/08/2016,Health and Adult Services,Venue Hire
GREENWICH UNIVERSITY ENTERPRISES LIMITED,-476.4,26/08/2016,Health and Adult Services,Catering External Contract
GREENWICH UNIVERSITY ENTERPRISES LIMITED,397,26/08/2016,Health and Adult Services,Catering External Contract
BYRON GERMAINE,1380,26/08/2016,Childrens Services,Prof Serv Con Adv Non Curric
STEVEN BROPHY T/A STAGE 3,540,26/08/2016,Childrens Services,R and M Day To Day
SHERYN OMERI,2400,26/08/2016,Chief Executives,Professional Fees
FLEET TUTORS,792,26/08/2016,Childrens Services,Children Looked After - Tuition
FLEET TUTORS,1766.4,26/08/2016,Childrens Services,Children Looked After - Tuition
HYTHE HOUSE SUPPORT LIMITED,3969.46,26/08/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,3969.46,26/08/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,3500,26/08/2016,Childrens Services,Other Agency Services
CLEARWATER CARE (HACKNEY) LTD,7347,26/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,4500,26/08/2016,Childrens Services,Other Agency Services
CLEARWATER CARE (HACKNEY) LTD,4659.8,26/08/2016,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,5409.44,26/08/2016,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,5320.28,26/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,2600,26/08/2016,Childrens Services,Agency Placements
ANAHITA REHABILITATION CENTRE LLP,1492.86,26/08/2016,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,4071.43,26/08/2016,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,4207.14,26/08/2016,Health and Adult Services,Services Private Contractor
CLEARWATER CARE (HACKNEY) LTD,5348.64,26/08/2016,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,6053.68,26/08/2016,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,5146.04,26/08/2016,Health and Adult Services,Supported Living
CLEARWATER CARE (HACKNEY) LTD,5146.04,26/08/2016,Health and Adult Services,Supported Living
THE AVENUE TRUST GROUP,1398.6,26/08/2016,Childrens Services,Agency Support
CARE OUTLOOK LTD,1669.64,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,520.04,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,1827,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,771.96,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,1008.36,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,567.09,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,882.28,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,645.75,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,2115.11,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,1622.29,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,882.56,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,882.28,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,1219.68,26/08/2016,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,1445.64,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,1118.6,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,1445.5,26/08/2016,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,988.48,26/08/2016,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,795.38,26/08/2016,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,815.7,26/08/2016,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,741.46,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,703.92,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,929.56,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,771.96,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,504,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,756.48,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,575.36,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,661.64,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,882.28,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,687.88,26/08/2016,Health and Adult Services,Private Home Help Domest Misc
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,4958.02,26/08/2016,Health and Adult Services,Supported Living
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,5976,26/08/2016,Health and Adult Services,Supported Living
HYTHE HOUSE SUPPORT LIMITED,3841.41,26/08/2016,Childrens Services,Agency Placements
CARE OUTLOOK LTD,1071.4,26/08/2016,Health and Adult Services,ISF Personal Care
HYTHE HOUSE SUPPORT LIMITED,3969.46,26/08/2016,Childrens Services,Agency Placements
CARE OUTLOOK LTD,661.6,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,771.96,26/08/2016,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,9061.3,26/08/2016,Childrens Services,Agency Placements
CARE OUTLOOK LTD,1102.92,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,724.64,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,701.24,26/08/2016,Health and Adult Services,ISF Personal Care
SANCTUARY CARE LTD,1436.89,26/08/2016,Health and Adult Services,Services Private Contractor
CARE OUTLOOK LTD,771.96,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,724.6,26/08/2016,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,2000,26/08/2016,Childrens Services,Other Agency Services
CARE OUTLOOK LTD,709.13,26/08/2016,Health and Adult Services,ISF Personal Care
CARE OUTLOOK LTD,755.92,26/08/2016,Health and Adult Services,ISF Personal Care
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2416.97,26/08/2016,Childrens Services,Agency Placements
MY LIFE SEMI-INDEPENDENT PROJECT LTD,525.43,26/08/2016,Childrens Services,Agency Placements
PRESTIGE NURSING,825.16,26/08/2016,Childrens Services,Other Agency Services
PRESTIGE NURSING,559.36,26/08/2016,Childrens Services,Other Agency Services
REDACTED PERSONAL INFORMATION,1674,26/08/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,2232,26/08/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,4956,26/08/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,1860,26/08/2016,Systems Control Accounts,Advances
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,630,26/08/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,1920,26/08/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,1320,26/08/2016,Childrens Services,Family Support
ARDEN CHAMBERS LTD,1200,26/08/2016,Chief Executives,Professional Fees
BIBBY FACTORS YORKSHIRE LIMITED,861.12,26/08/2016,Chief Executives,Professional Fees
FIONA SHIPLEY TRANSCRIPTION,584.04,26/08/2016,Chief Executives,Professional Fees
FIONA SHIPLEY TRANSCRIPTION,937.44,26/08/2016,Chief Executives,Professional Fees
BIBBY FACTORS YORKSHIRE LIMITED,823.68,26/08/2016,Chief Executives,Professional Fees
REDACTED PERSONAL INFORMATION,516,26/08/2016,Chief Executives,Professional Fees
REDACTED PERSONAL INFORMATION,1620,26/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,1518.25,26/08/2016,Chief Executives,MIsc
REDACTED PERSONAL INFORMATION,2805,30/08/2016,Childrens Services,Agency Placements
QUAY OFFICE FURNISHERS LTD,902.65,30/08/2016,Comm Safety and Environment,Furniture
REDACTED PERSONAL INFORMATION,2000,30/08/2016,Corporate,Insurance Claims
REDACTED PERSONAL INFORMATION,7081.84,30/08/2016,Systems Control Accounts,Advances
DAIMLER FLEETBOARD GmbH,809.73,30/08/2016,Comm Safety and Environment,Vehicle Hire
GREENWICH SERVICE PLUS LIMITED,336690.9,30/08/2016,Regeneration Enterprise and Sk,FM Services External Contract
REDACTED PERSONAL INFORMATION,22039.34,30/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,12584.04,30/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,6061.23,30/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,3004.31,30/08/2016,Systems Control Accounts,Advances
HEALEY AND LORD LIMITED T/AS ALLPIPE STOPPERS,762.01,30/08/2016,Comm Safety and Environment,Training Expenses
LLOYDS TSB COMMERCIAL FINANCE LTD,590.26,30/08/2016,NS General Fund,General
LLOYDS TSB COMMERCIAL FINANCE LTD,-3,30/08/2016,Housing Services,Stationery
REDACTED PERSONAL INFORMATION,1304.44,30/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,6533.34,30/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,37120.4,30/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,1008.84,30/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,4069.34,30/08/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,885.32,30/08/2016,Corporate,Insurance Claims
REDACTED PERSONAL INFORMATION,1452.24,30/08/2016,NS General Fund,General Payments
REDACTED PERSONAL INFORMATION,-136.57,30/08/2016,Housing Services,Ext Inc Other Recover Charges
WINCHMORE TUTORS LTD,630,30/08/2016,Childrens Services,Children Looked After - Tuition
RSOOK TRADING LTD,1554,30/08/2016,Childrens Services,Agency Staff
HAMPTON`S RESOURCING LTD,2940.3,30/08/2016,Childrens Services,Agency Staff
HAMPTON`S RESOURCING LTD,3267,30/08/2016,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,2160,30/08/2016,Childrens Services,Agency Staff
NCER CIC,1414.7,30/08/2016,Childrens Services,Training Expenses
BALTIMORE CONSULTING LTD,2160,30/08/2016,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,2460,30/08/2016,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,1008,30/08/2016,Childrens Services,Services Other Local Author
LLOYDS TSB COMMERCIAL FINANCE LTD,990,30/08/2016,Chief Executives,Printing External Contract
LLOYDS TSB COMMERCIAL FINANCE LTD,998.4,30/08/2016,Chief Executives,Printing External Contract
LLOYDS TSB COMMERCIAL FINANCE LTD,1500,30/08/2016,Chief Executives,Printing External Contract
HENRIETTA COKER,1500,30/08/2016,Childrens Services,Legal Fees
PURVEE PATEL T/A TOTTY`S PHARMACY,1744.56,30/08/2016,Health and Adult Services,Services by External Providers
DAMIAN BELSON T/A THESE FOUR WALLS,2640,30/08/2016,Childrens Services,Other Services
LLOYDS TSB COMMERCIAL FINANCE LTD,4032,30/08/2016,Chief Executives,Printing External Contract
LLOYDS TSB COMMERCIAL FINANCE LTD,5712,30/08/2016,Chief Executives,Printing External Contract
EUROPA (GOC) LIMITED,4357.5,30/08/2016,Chief Executives,Printing External Contract
EUROPA (GOC) LIMITED,3442.8,30/08/2016,Chief Executives,Printing External Contract
DARTFORD BOROUGH COUNCIL,1472.5,30/08/2016,Housing Services,Rents Other
ROADVERT LTD T/AS SPEDIAN LTD,6600,30/08/2016,Comm Safety and Environment,Equipment
WINCHMORE TUTORS LTD,1008,30/08/2016,Childrens Services,Children Looked After - Tuition
ABSOLUTE PHOTOGRAPHY LTD,504,30/08/2016,Comm Safety and Environment,Publicitiy
GREENWICH SERVICE PLUS LIMITED,1762.76,30/08/2016,Comm Safety and Environment,Vehicle Repair In House Trad
TCS COMPUTER SERVICES LTD,5784,30/08/2016,Chief Executives,Computer Software
TCS COMPUTER SERVICES LTD,1185.6,30/08/2016,Chief Executives,Computer Software
D & G SULLIVAN,672,30/08/2016,Comm Safety and Environment,Equipment
D & G SULLIVAN,672,30/08/2016,Comm Safety and Environment,Equipment
D & G SULLIVAN,672,30/08/2016,Comm Safety and Environment,Equipment
GREENWICH SERVICE PLUS LIMITED,8023,30/08/2016,Comm Safety and Environment,Vehicle Repair In House Trad
ROCC COMPUTERS LTD,960,30/08/2016,Comm Safety and Environment,Specialist Prof Services
CAPITA  BUSINESS SERVICES LTD,11000.4,30/08/2016,Chief Executives,Computer Software
EGBERT H TAYLOR & COMPANY,1323.84,30/08/2016,Comm Safety and Environment,Large Containers
EGBERT H TAYLOR & COMPANY,14699.52,30/08/2016,Comm Safety and Environment,Large Containers
THE PARTICIPATION PEOPLE LTD,1654.94,30/08/2016,Childrens Services,Other Agency Services
THE GOOD GYM LIMITED,12500,30/08/2016,Health and Adult Services,Services by External Providers
REDACTED PERSONAL INFORMATION,5480,30/08/2016,Systems Control Accounts,Advances
NICO OFFICE LTD,521.94,30/08/2016,Regeneration Enterprise and Sk,Photocopying
NPOWER LTD,1698.11,30/08/2016,Housing Services HRA,Electricity - Estate Roads
YARYCHIV PROPERTY MANAGEMENT LTD,500,30/08/2016,Housing Services,Landlord Incentive Payments
NPOWER LTD,726.85,30/08/2016,Housing Services HRA,Electricity - Estate Roads
NOWMEDICAL,860,30/08/2016,Housing Services HRA,Professional Fees
GREENWICH MENCAP,600,30/08/2016,Regeneration Enterprise and Sk,Services Vol Associations
CLYDE & CO LLP,6750,30/08/2016,Corporate,Insurance Claims
CLYDE & CO LLP,-5625,30/08/2016,Corporate,Insurance Claims
MELBA LODGE,3977.61,30/08/2016,Health and Adult Services,Services Private Contractor
MELBA LODGE,3830.71,30/08/2016,Health and Adult Services,Services Private Contractor
SANCTUARY CARE LTD,2657.14,30/08/2016,Health and Adult Services,Services Private Contractor
SANCTUARY CARE LTD,4417.5,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
OUTLOOK CARE,5475.93,30/08/2016,Health and Adult Services,Supported Living
OUTLOOK CARE,4956.63,30/08/2016,Health and Adult Services,Supported Living
OUTLOOK CARE,5302.86,30/08/2016,Health and Adult Services,Supported Living
OUTLOOK CARE,5475.93,30/08/2016,Health and Adult Services,Supported Living
OUTLOOK CARE,5706.75,30/08/2016,Health and Adult Services,Supported Living
OUTLOOK CARE,697.77,30/08/2016,Health and Adult Services,MIsc
OUTLOOK CARE,5377.57,30/08/2016,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,4207.14,30/08/2016,Health and Adult Services,Services Private Contractor
CARE OUTLOOK LTD,2228.52,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
CARE OUTLOOK LTD,937.16,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
THE GRACE EYRE FOUNDATION,1069.16,30/08/2016,Health and Adult Services,Voluntary Bodies Other Care
CARE OUTLOOK LTD,1978.95,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
THE GRACE EYRE FOUNDATION,1069.16,30/08/2016,Health and Adult Services,Voluntary Bodies Other Care
REDACTED PERSONAL INFORMATION,10225.75,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,3323.6,30/08/2016,Health and Adult Services,Services Private Contractor
HOMELEIGH HOUSE,3764.33,30/08/2016,Health and Adult Services,Services Private Contractor
HOMELEIGH HOUSE,2225.33,30/08/2016,Health and Adult Services,Services Private Contractor
CARE OUTLOOK LTD,3748.64,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
HOMELEIGH HOUSE,2225.34,30/08/2016,Health and Adult Services,Services Private Contractor
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
CARE OUTLOOK LTD,1122.12,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
HOMELEIGH HOUSE,3985.67,30/08/2016,Health and Adult Services,Services Private Contractor
HOMELEIGH HOUSE,4808.41,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,3782.35,30/08/2016,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,3804.01,30/08/2016,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,3613.67,30/08/2016,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,3804.01,30/08/2016,Childrens Services,Agency Placements
NEXT STEP FOSTERING SERVICES LTD,5704,30/08/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,6801.71,30/08/2016,Health and Adult Services,Services Private Contractor
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,7444.34,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,6151.02,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,3082.28,30/08/2016,Health and Adult Services,Services Private Contractor
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2609.84,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
CARE OUTLOOK LTD,1228.94,30/08/2016,Health and Adult Services,ISF Personal Care
BUPA CARE HOMES (GL) LTD - WESTCOMBE PARK,2731.48,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,2704.53,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,2571.43,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,2661.57,30/08/2016,Health and Adult Services,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,16628.56,30/08/2016,Health and Adult Services,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,3321.42,30/08/2016,Health and Adult Services,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185,30/08/2016,Health and Adult Services,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4185,30/08/2016,Health and Adult Services,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4207.14,30/08/2016,Health and Adult Services,Services Private Contractor
CAREWATCH CARE SERVICES LTD,814.23,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
CAREWATCH CARE SERVICES LTD,2285.73,30/08/2016,Health and Adult Services,ISF Personal Care
CAREWATCH CARE SERVICES LTD,2243.22,30/08/2016,Health and Adult Services,ISF Personal Care
PEACE MANOR RESIDENTIAL CARE LIMITED,4185,30/08/2016,Health and Adult Services,Services Private Contractor
PEACE MANOR RESIDENTIAL CARE LIMITED,4207.14,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,992,30/08/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,992,30/08/2016,Health and Adult Services,Rents Other
CAREWATCH CARE SERVICES LTD,1151.04,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,1984,30/08/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,1054,30/08/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,2015,30/08/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,4207.14,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,992,30/08/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,6053.99,30/08/2016,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,5757.14,30/08/2016,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,3100,30/08/2016,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,4650,30/08/2016,Health and Adult Services,Supported Living
CAREWATCH CARE SERVICES LTD,601.68,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,3100,30/08/2016,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,5039.71,30/08/2016,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,2192.14,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,2192.14,30/08/2016,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,3661.41,30/08/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,775,30/08/2016,Health and Adult Services,Rents Other
CAREWATCH CARE SERVICES LTD,886.8,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,5522.65,30/08/2016,Health and Adult Services,Services Private Contractor
FOUR SEASONS (NO 7) LTD T/A CHARLTON PARK CARE HOM,2453.96,30/08/2016,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,992,30/08/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,6288.66,30/08/2016,Health and Adult Services,Services Private Contractor
QUO VADIS TRUST,3675.09,30/08/2016,Health and Adult Services,Services Private Contractor
CAREWATCH CARE SERVICES LTD,699.17,30/08/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,4032.6,30/08/2016,Health and Adult Services,Services Private Contractor
