name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
REDACTED PERSONAL INFORMATION,1012.4,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,3459.2,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,833.68,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2963.36,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,4171.95,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1729.6,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,998.1,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1990.88,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1569.68,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2530.4,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,669.44,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2224,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1442.27,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,499.94,11/05/2016,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,2130.52,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1980.16,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,400,11/05/2016,Childrens Services,Equipment
REDACTED PERSONAL INFORMATION,1213.27,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1846.31,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,816.06,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,766.22,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,587.72,11/05/2016,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,484.7,11/05/2016,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,1732.92,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1829.8,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,809.41,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,816.06,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,914.9,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,954.9,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1980.16,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,944.9,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,3000.16,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.26,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2462.46,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,214.49,11/05/2016,Childrens Services,Equipment
REDACTED PERSONAL INFORMATION,1547.56,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2448.46,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,914.9,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1921.22,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1334.76,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1980.16,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,746.75,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,850,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,-388.98,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,796.22,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1881.32,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1463,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,3183.12,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,779.77,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1527.3,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1115.24,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,963.2,11/05/2016,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,940.6,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2499.68,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1099.42,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1348.76,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,717.5,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.26,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1980.16,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1305.24,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,879.07,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1730.96,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1140.12,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1533.56,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864.92,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,678.47,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,766.22,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1980.16,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1880.2,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1880.2,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2496,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2496.06,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,919.82,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1720,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2281.74,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.26,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2953.89,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,843.9,11/05/2016,Childrens Services,Equipment
REDACTED PERSONAL INFORMATION,2030.56,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,3360.98,11/05/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1895.44,11/05/2016,Childrens Services,Fostering Allowances
SSI SCHAEFER LTD,8136,11/05/2016,Comm Safety and Environment,Large Containers
TIERGLAZE LTD,3174,11/05/2016,Housing Services,Services Private Contractor
TIERGLAZE LTD,-105.8,11/05/2016,Corporate Accounts,Tax Withheld
A.C. PREOU LIMITED,19401.02,11/05/2016,Planned Maintenance,Air Conditioning
P & R INSTALLATION CO LTD,20541.12,11/05/2016,Housing Services,Services Private Contractor
POTTER RAPER PARTNERSHIP,3366,11/05/2016,Capital Housing Revenue Acc,Ext Consultants Fees
HENNESSEY LTD,18000,11/05/2016,Capital Housing Revenue Acc,Refurbishment
P & R INSTALLATION CO LTD,50484.36,11/05/2016,Housing Services,Services Private Contractor
CAREWATCH CARE SERVICES LTD,2356.24,11/05/2016,Health and Adult Services,Agency Staff
CAREWATCH CARE SERVICES LTD,3690.27,11/05/2016,Health and Adult Services,Agency Staff
CAREWATCH CARE SERVICES LTD,3627.16,11/05/2016,Health and Adult Services,Agency Staff
ST MARYS (ELTHAM) COMMUNITY COMPLEX ASSOCIATION,792,11/05/2016,Health and Adult Services,Venue Hire
GREENWICH PENINSULA ESCO LTD,2767349,11/05/2016,Other General Fund,General Payments
DALLASWELL LTD T/AS MAYDAY CARS,994.08,11/05/2016,Health and Adult Services,Travel Expenses
BOOK TRUST,825.53,11/05/2016,Childrens Services,Other Services
BOOK TRUST,2364.47,11/05/2016,Childrens Services,Other Services
BOOK TRUST,825.53,11/05/2016,Childrens Services,Other Services
BOOK TRUST,2364.47,11/05/2016,Childrens Services,Other Services
BOOK TRUST,1050.67,11/05/2016,Childrens Services,Other Services
BOOK TRUST,3009.33,11/05/2016,Childrens Services,Other Services
LLOYDS TSB COMMERCIAL FINANCE LTD,597.6,11/05/2016,Chief Executives,Printing External Contract
LLOYDS TSB COMMERCIAL FINANCE LTD,528,11/05/2016,Chief Executives,Printing External Contract
LLOYDS TSB COMMERCIAL FINANCE LTD,840,11/05/2016,Chief Executives,Printing External Contract
ANTALIS LIMITED,781.44,11/05/2016,Chief Executives,Materials
ANTALIS LIMITED,1028.16,11/05/2016,Chief Executives,Materials
ANTALIS LIMITED,684.2,11/05/2016,Chief Executives,Materials
THE MARSTAN PRESS LIMITED,1853,11/05/2016,Chief Executives,Printing External Contract
ELTHAM DIGITAL PRINTERS LTD,1740,11/05/2016,Chief Executives,Printing External Contract
TWOFOLD,510.48,11/05/2016,Chief Executives,Printing External Contract
ELTHAM DIGITAL PRINTERS LTD,936,11/05/2016,Chief Executives,Printing External Contract
REDACTED PERSONAL INFORMATION,1542.85,11/05/2016,Health and Adult Services,Supported Living
ARK HOME HEALTHCARE LIMITED,584.7,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,772.92,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1534.28,11/05/2016,Health and Adult Services,Agency Placements
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2761.72,11/05/2016,Health and Adult Services,Agency Placements
CAPITAL HOMECARE (UK) LIMITED,622.88,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,655.58,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,969.56,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,969.56,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,2018.75,11/05/2016,Health and Adult Services,ISF Personal Care
CARE MATTERS UK LTD,1410.25,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,1620,11/05/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,2160,11/05/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,3832,11/05/2016,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,979.2,11/05/2016,Health and Adult Services,Vehicle Hire
CARE MATTERS UK LTD,632.13,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
CAPITAL HOMECARE (UK) LIMITED,1583.2,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,2406.6,11/05/2016,Health and Adult Services,Vehicle Hire
MEARS HOMECARE LTD,596.43,11/05/2016,Health and Adult Services,ISF Personal Care
ANAHITA REHABILITATION CENTRE LLP,4071.43,11/05/2016,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,4071.43,11/05/2016,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,4071.43,11/05/2016,Health and Adult Services,Services Private Contractor
MEARS HOMECARE LTD,1700.44,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
ANAHITA REHABILITATION CENTRE LLP,4071.43,11/05/2016,Health and Adult Services,Services Private Contractor
MEARS HOMECARE LTD,2634.27,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
ANAHITA REHABILITATION CENTRE LLP,1085.71,11/05/2016,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,4071.43,11/05/2016,Health and Adult Services,Services Private Contractor
MEARS HOMECARE LTD,581.52,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
MEARS HOMECARE LTD,867.06,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
ANAHITA REHABILITATION CENTRE LLP,4071.43,11/05/2016,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,4071.43,11/05/2016,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,4714.29,11/05/2016,Health and Adult Services,Services Private Contractor
ANAHITA REHABILITATION CENTRE LLP,4071.43,11/05/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,4363.32,11/05/2016,Health and Adult Services,Supported Living
CARE MATTERS UK LTD,918.87,11/05/2016,Health and Adult Services,ISF Personal Care
CARE MATTERS UK LTD,513.86,11/05/2016,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,2571.43,11/05/2016,Health and Adult Services,Services Private Contractor
WM PROPERTY ASSOCIATES LIMITED,1155,11/05/2016,Health and Adult Services,Rents Other
CARE MATTERS UK LTD,770.79,11/05/2016,Health and Adult Services,ISF Personal Care
WM PROPERTY ASSOCIATES LIMITED,660,11/05/2016,Health and Adult Services,Rents Other
CARE MATTERS UK LTD,700.71,11/05/2016,Health and Adult Services,ISF Personal Care
MY LIFE SEMI-INDEPENDENT PROJECT LTD,805.72,11/05/2016,Childrens Services,Agency Placements
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1450.28,11/05/2016,Childrens Services,Agency Placements
VOYAGE 1 LTD,6937.3,11/05/2016,Health and Adult Services,Services Private Contractor
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1380.85,11/05/2016,Childrens Services,Agency Placements
MY LIFE SEMI-INDEPENDENT PROJECT LTD,2915.15,11/05/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,1751.32,11/05/2016,Health and Adult Services,Voluntary Bodies Other Care
CARE MATTERS UK LTD,703.71,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
MY LIFE SEMI-INDEPENDENT PROJECT LTD,848.57,11/05/2016,Childrens Services,Asylum Immigration
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1527.43,11/05/2016,Childrens Services,Agency Placements
OASIS CARE & TRAINING AGENCY,1751.4,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1158.94,11/05/2016,Childrens Services,Agency Placements
OASIS CARE & TRAINING AGENCY,1429.08,11/05/2016,Health and Adult Services,ISF Personal Care
MY LIFE SEMI-INDEPENDENT PROJECT LTD,720,11/05/2016,Childrens Services,Agency Placements
OASIS CARE & TRAINING AGENCY,873,11/05/2016,Health and Adult Services,ISF Personal Care
MY LIFE SEMI-INDEPENDENT PROJECT LTD,564,11/05/2016,Childrens Services,Agency Placements
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1692,11/05/2016,Childrens Services,Agency Placements
MY LIFE SEMI-INDEPENDENT PROJECT LTD,1471.2,11/05/2016,Childrens Services,Agency Placements
OASIS CARE & TRAINING AGENCY,506.22,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
PRESTIGE NURSING,1098,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
OASIS CARE & TRAINING AGENCY,2118.96,11/05/2016,Health and Adult Services,ISF Personal Care
OASIS CARE & TRAINING AGENCY,1578.68,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
OASIS CARE & TRAINING AGENCY,985,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
WM PROPERTY ASSOCIATES LIMITED,990,11/05/2016,Health and Adult Services,Rents Other
WM PROPERTY ASSOCIATES LIMITED,840,11/05/2016,Health and Adult Services,Rents Other
OASIS CARE & TRAINING AGENCY,1580.24,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
OASIS CARE & TRAINING AGENCY,1580.24,11/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON CARE LTD,2077.28,11/05/2016,Health and Adult Services,ISF Personal Care
LONDON CARE LTD,1268.56,11/05/2016,Health and Adult Services,ISF Personal Care
REDACTED PERSONAL INFORMATION,4096.43,11/05/2016,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,3964.28,11/05/2016,Health and Adult Services,Supported Living
REDACTED PERSONAL INFORMATION,6181.63,11/05/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,1650,11/05/2016,Health and Adult Services,Community Care Direct Payments
HENNESSEY LTD,18000,11/05/2016,Capital Housing Revenue Acc,Refurbishment
HENNESSEY LTD,18000,11/05/2016,Capital Housing Revenue Acc,Refurbishment
REDACTED PERSONAL INFORMATION,700,11/05/2016,Health and Adult Services,Subsistence Payments
HENNESSEY LTD,18000,11/05/2016,Capital Housing Revenue Acc,Refurbishment
HENNESSEY LTD,18000,11/05/2016,Capital Housing Revenue Acc,Refurbishment
HENNESSEY LTD,18000,11/05/2016,Capital Housing Revenue Acc,Refurbishment
MANDY N CONSULTANCY LTD,1113.6,11/05/2016,Health and Adult Services,Agency Staff
PCS LEGAL,182018.12,11/05/2016,Corporate Accounts,Rtb Capital Receipt
LEVOLUX LTD,1794,12/05/2016,Regeneration Enterprise and Sk,Repairs Buildings GMR In House
REDACTED PERSONAL INFORMATION,1787.04,12/05/2016,Capital Housing Revenue Acc,Disturbance
REDACTED PERSONAL INFORMATION,700,12/05/2016,Capital Housing Revenue Acc,Disturbance
REDACTED PERSONAL INFORMATION,5300,12/05/2016,Capital Housing Revenue Acc,Disturbance
TEACHERS` PENSIONS,841.41,12/05/2016,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,33563.21,12/05/2016,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,14972.99,12/05/2016,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,11762.36,12/05/2016,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,3836.6,12/05/2016,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,4004.74,12/05/2016,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,6173.73,12/05/2016,Childrens Services,Early Retirement Costs Ongoing
TEACHERS` PENSIONS,7934.98,12/05/2016,Childrens Services,Early Retirement Costs Ongoing
REDACTED PERSONAL INFORMATION,700,12/05/2016,Housing Services HRA,HRA Occupancy Incentives Under Occupancy
REDACTED PERSONAL INFORMATION,4940,12/05/2016,Capital Housing Revenue Acc,Disturbance
POTTER RAPER PARTNERSHIP,2103.9,12/05/2016,Capital Housing Revenue Acc,Ext Consultants Fees
REDACTED PERSONAL INFORMATION,5300,12/05/2016,Capital Housing Revenue Acc,Disturbance
REDACTED PERSONAL INFORMATION,1086,12/05/2016,Childrens Services,Other Agency Services
REDACTED PERSONAL INFORMATION,2424.71,12/05/2016,Capital Housing Revenue Acc,Disturbance
REDACTED PERSONAL INFORMATION,1583,12/05/2016,Housing Services,Deposits
WRITE-TRAK LIMITED,952.8,12/05/2016,Childrens Services,Children Looked After - Tuition
WRITE-TRAK LIMITED,905.16,12/05/2016,Childrens Services,Children Looked After - Tuition
ROYAL MAIL GROUP LTD,50591.46,12/05/2016,Chief Executives,Printing External Contract
CATHERINE RUSHFORTH & ASSOCIATES LIMITED,1440,12/05/2016,Childrens Services,Professional Fees
EDWARD PAYNE & VENESS,1080,12/05/2016,Capital Housing Revenue Acc,Ext Valuers Fees
EDWARD PAYNE & VENESS,1800,12/05/2016,Capital Housing Revenue Acc,Ext Valuers Fees
EDWARD PAYNE & VENESS,1080,12/05/2016,Capital Housing Revenue Acc,Ext Valuers Fees
EDWARD PAYNE & VENESS,1080,12/05/2016,Capital Housing Revenue Acc,Ext Valuers Fees
EDWARD PAYNE & VENESS,720,12/05/2016,Capital Housing Revenue Acc,Ext Valuers Fees
EDWARD PAYNE & VENESS,1440,12/05/2016,Capital Housing Revenue Acc,Ext Valuers Fees
HENNESSEY LTD,18000,12/05/2016,Capital Housing Revenue Acc,Refurbishment
REED SPECIALIST RECRUITMENT LTD,647.63,12/05/2016,Childrens Services,Agency Staff
REED SPECIALIST RECRUITMENT LTD,837.46,12/05/2016,Childrens Services,Agency Staff
REED SPECIALIST RECRUITMENT LTD,815.12,12/05/2016,Childrens Services,Agency Staff
REED SPECIALIST RECRUITMENT LTD,815.12,12/05/2016,Childrens Services,Agency Staff
TAILORED TUTORING LONDON LIMITED,780,12/05/2016,Childrens Services,Children Looked After - Tuition
TEACHING PERSONNEL LTD,1203,12/05/2016,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,700,12/05/2016,Childrens Services,Services Other Local Author
REDACTED PERSONAL INFORMATION,30000,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,8598.34,12/05/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,30000,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,11971.18,12/05/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,30000,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,4413.28,12/05/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,30000,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,11455.39,12/05/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,30000,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,13293.19,12/05/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,30000,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,8414.74,12/05/2016,Systems Control Accounts,Advances
ROYAL BOROUGH OF GREENWICH PENSION FUND,2977.97,12/05/2016,Corporate Accounts,Expenditure Payments
ROYAL BOROUGH OF GREENWICH PENSION FUND,21351.63,12/05/2016,Corporate Accounts,Expenditure Payments
HORIZON CARE AND EDUCATION GROUP LIMITED,1200,12/05/2016,Childrens Services,Looked After Children
RICHARD  PILLINER,2730,12/05/2016,Eltham Crematorium Revenue,Organist
MR G T LESTER,1050,12/05/2016,Eltham Crematorium Revenue,Organist
NICKY GARLAND,1820,12/05/2016,Eltham Crematorium Revenue,Organist
WINCHMORE TUTORS LTD,756,12/05/2016,Childrens Services,Children Looked After - Tuition
WINCHMORE TUTORS LTD,546,12/05/2016,Childrens Services,Children Looked After - Tuition
REDACTED PERSONAL INFORMATION,30000,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,10571.41,12/05/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,30000,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,12270.79,12/05/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,2977.97,12/05/2016,Corporate Accounts,Expenditure Payments
REDACTED PERSONAL INFORMATION,21351.63,12/05/2016,Corporate Accounts,Expenditure Payments
TYCO FIRE & INTEGRATED SOLUTIONS,557.22,12/05/2016,Eltham Crematorium Revenue,Equipment
REDACTED PERSONAL INFORMATION,808.5,12/05/2016,Health and Adult Services,Voluntary Bodies Other Care
LONDON COMMUNITY HOMECARE LTD,1758.4,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,575.52,12/05/2016,Health and Adult Services,ISF Personal Care
LONDON COMMUNITY HOMECARE LTD,797.88,12/05/2016,Health and Adult Services,ISF Personal Care
LONDON COMMUNITY HOMECARE LTD,673.62,12/05/2016,Health and Adult Services,ISF Personal Care
LONDON COMMUNITY HOMECARE LTD,1520.15,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,807.39,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,1105.26,12/05/2016,Health and Adult Services,ISF Personal Care
LONDON COMMUNITY HOMECARE LTD,2104.34,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,922.14,12/05/2016,Health and Adult Services,ISF Personal Care
LONDON COMMUNITY HOMECARE LTD,1733.14,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,1758.4,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,726.11,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,596.94,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,889.44,12/05/2016,Health and Adult Services,ISF Personal Care
LONDON COMMUNITY HOMECARE LTD,769.72,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,1413.02,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
LONDON COMMUNITY HOMECARE LTD,557.22,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
ETHELBERT SPECIALIST HOMES LTD,3000,12/05/2016,Childrens Services,Agency Placements
ETHELBERT SPECIALIST HOMES LTD,12306.69,12/05/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,15200,12/05/2016,Childrens Services,Agency Placements
HARMONY HOME AID SERVICES LTD,2429.76,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,17371.43,12/05/2016,Childrens Services,Agency Placements
HARMONY HOME AID SERVICES LTD,884.18,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,836.8,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,16828.57,12/05/2016,Childrens Services,Agency Placements
HARMONY HOME AID SERVICES LTD,860.44,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,1173.72,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,688.44,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,610.8,12/05/2016,Health and Adult Services,Private Home Help Domest Misc
HARMONY HOME AID SERVICES LTD,1805.04,12/05/2016,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,1752.24,12/05/2016,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,2038.4,12/05/2016,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,1281.48,12/05/2016,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,1353.42,12/05/2016,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,654,12/05/2016,Health and Adult Services,ISF Personal Care
HARMONY HOME AID SERVICES LTD,836.88,12/05/2016,Health and Adult Services,ISF Personal Care
